,LAT,LONG,ALT
795,-0.49108199999999996,36.650852,2966
796,-0.49468999999999996,36.643928,2878
797,-0.498303,36.612295,2573
798,-0.487699,36.608745,2555
799,-0.466471,36.610409000000004,2607
800,-0.461157,36.615643,2655
801,-0.438221,36.620764,3026
802,-0.436482,36.604995,2842
803,-0.434738,36.592719,2743
804,-0.418922,36.592784,2860
805,-0.420684,36.585747999999995,2821
806,-0.440017,36.582169,2736
807,-0.452371,36.583979,2692
808,-0.46474899999999997,36.584032,2711
809,-0.478951,36.571760999999995,2632
810,-0.489625,36.547078000000006,2547
811,-0.489675,36.524113,2461
812,-0.514588,36.463922,2253
813,-0.5411600000000001,36.449749,2368
814,-0.548234,36.449753,2382
815,-0.557122,36.435567999999996,2282
816,-0.557177,36.42845,2198
817,-0.541227,36.424912,2222
818,-0.521753,36.421361,2243
819,-0.527027,36.440876,2305
820,-0.544697,36.449751,2388
821,-0.557075,36.449758,2395
822,-0.5729850000000001,36.449768,2367
823,-0.580137,36.442654,2285
824,-0.560603,36.453305,2409
825,-0.549918,36.492263,2424
826,-0.530451,36.508188,2414
827,-0.523357,36.511728000000005,2420
828,-0.5216,36.499342999999996,2433
829,-0.525177,36.481636,2416
830,-0.510927,36.517039000000004,2415
831,-0.507337,36.550623,2485
832,-0.505555,36.557687,2492
833,-0.49491999999999997,36.561208,2561
834,-0.491359,36.568259000000005,2560
835,-0.5321,36.57007,2485
836,-0.540856,36.587709999999994,2488
837,-0.540825,36.605357,2541
838,-0.5408189999999999,36.608886,2542
839,-0.5320239999999999,36.615975,2552
840,-0.531936,36.633565999999995,2613
841,-0.5265340000000001,36.640528,2749
842,-0.510628,36.640492,2813
843,-0.47701499999999997,36.640314000000004,2787
844,-0.46642100000000003,36.636734999999994,2836
845,-0.471765,36.617468,2611
846,-0.477088,36.612231,2584
847,-0.48949799999999993,36.598197,2555
848,-0.51967,36.584183,2510
849,-0.5250130000000001,36.584203,2505
850,-0.54975,36.57183,2462
851,-0.5622159999999999,36.540028,2439
852,-0.562229,36.522344,2434
853,-0.562253,36.509962,2434
854,-0.571113,36.495808000000004,2407
855,-0.576427,36.488731,2417
856,-0.592376,36.467493,2440
857,-0.6013189999999999,36.455073,2372
858,-0.608576,36.439066,2021
859,-0.594337,36.442638,2162
860,-0.5835130000000001,36.479883,2425
861,-0.57819,36.490501,2409
862,-0.572854,36.508194,2427
863,-0.565775,36.515269,2441
864,-0.539272,36.517036,2418
865,-0.50383,36.520577,2422
866,-0.49142399999999997,36.532949,2461
867,-0.50556,36.554154,2491
868,-0.512649,36.555927000000004,2464
869,-0.535678,36.55594,2458
870,-0.5498310000000001,36.548868,2415
871,-0.551578,36.564777,2448
872,-0.553091,36.615896,2547
873,-0.553074,36.62471,2532
874,-0.552945,36.640493,2650
875,-0.5527770000000001,36.64917,2790
876,-0.559771,36.650890000000004,2804
877,-0.563285,36.650884999999995,2770
878,-0.568833,36.631689,2619
879,-0.568889,36.605264,2513
880,-0.569148,36.57712,2450
881,-0.569288,36.55948,2444
882,-0.569291,36.54887,2457
883,-0.569294,36.531186,2437
884,-0.5693,36.518807,2435
885,-0.571092,36.506423999999996,2428
886,-0.579968,36.485192,2426
887,-0.583529,36.472801000000004,2423
888,-0.599493,36.460402,2413
889,-0.603042,36.460399,2433
890,-0.608234,36.485199,2436
891,-0.6099979999999999,36.504656,2423
892,-0.604688,36.511731,2428
893,-0.592301,36.508195,2417
894,-0.592302,36.506426,2422
895,-0.592332,36.485196,2429
896,-0.592336,36.483426,2434
897,-0.58701,36.495812,2400
898,-0.585222,36.515269,2416
899,-0.5852189999999999,36.525881,2417
900,-0.583449,36.529418,2415
901,-0.581674,36.555944000000004,2455
902,-0.58136,36.592962,2491
903,-0.581102,36.624594,2607
904,-0.581014,36.643926,2729
905,-0.56867,36.645678000000004,2703
906,-0.55812,36.645694,2675
907,-0.521098,36.649193,3024
908,-0.5105069999999999,36.649167999999996,2987
909,-0.48404899999999995,36.649104,2883
910,-0.49992,36.649142,3064
911,-0.538678,36.650923,2957
912,-0.56314,36.657806,2993
913,-0.570186,36.657815,2867
914,-0.584329,36.671946000000005,3057
915,-0.600221,36.680789000000004,3391
916,-0.617588,36.682377,3365
917,-0.637125,36.689549,3402
918,-0.6531100000000001,36.69493,3205
919,-0.670886,36.700323,3176
920,-0.681559,36.703913,3017
921,-0.655015,36.680931,3023
922,-0.621235,36.666636,3318
923,-0.600169,36.664909,3093
924,-0.5913430000000001,36.661369,2931
925,-0.591389,36.650842,2822
926,-0.5915739999999999,36.633348,2670
927,-0.5920529999999999,36.584168,2499
928,-0.592225,36.56831,2459
929,-0.592294,36.540029,2432
930,-0.5922970000000001,36.525881,2426
931,-0.592301,36.508195,2417
932,-0.594086,36.490505,2425
933,-0.599384,36.490507,2431
934,-0.618848,36.49758,2446
935,-0.629454,36.536493,2452
936,-0.617066,36.543566999999996,2458
937,-0.606449,36.543566999999996,2445
938,-0.6064510000000001,36.536493,2441
939,-0.604676,36.557715,2448
940,-0.604525,36.575364,2471
941,-0.6041380000000001,36.608779999999996,2550
942,-0.602232,36.621058000000005,2617
943,-0.5967899999999999,36.643877,2875
944,-0.6020340000000001,36.642092,2893
945,-0.63122,36.550643,2471
946,-0.632995,36.529418,2460
947,-0.627695,36.502886,2442
948,-0.6206010000000001,36.557716,3079
949,-0.607667,36.608781,2541
950,-0.605841,36.614045000000004,2568
951,-0.600329,36.633319,2721
952,-0.625149,36.621061,2643
953,-0.647123,36.557716,2465
954,-0.652453,36.545338,2477
955,-0.654234,36.518805,2454
956,-0.654049,36.571838,2505
957,-0.646299,36.636925,2769
958,-0.6320180000000001,36.647403999999995,3079
959,-0.626672,36.647369,3094
960,-0.642734,36.631619,2701
961,-0.652453,36.545338,2477
962,-0.6683939999999999,36.513498,2473
963,-0.677244,36.511728999999995,2479
964,-0.684319,36.522343,2506
965,-0.69288,36.591269,2537
966,-0.69287,36.600103000000004,2555
967,-0.6892590000000001,36.621283,2575
968,-0.6179060000000001,36.636824,2856
969,-0.609057,36.640321,2875
970,-0.5966560000000001,36.668433,3116
971,-0.600156,36.66138,2940
972,-0.615995,36.649063,3087
973,-0.658834,36.607023999999996,2568
974,-0.660724,36.598240000000004,2550
975,-0.669733,36.585928,2516
976,-0.680549,36.571836,2506
977,-0.6877850000000001,36.555946,2507
978,-0.6878029999999999,36.548873,2505
979,-0.68074,36.545336999999996,2498
980,-0.659193,36.582408,2519
981,-0.6552180000000001,36.647553,2891
982,-0.655142,36.661619,3095
983,-0.664065,36.66344,2890
984,-0.676588,36.66353,2781
985,-0.69076,36.677678,2669
986,-0.703097,36.69532,2731
987,-0.711983,36.714774,2944
988,-0.726377,36.723769,2826
989,-0.749798,36.72403,2626
990,-0.7571939999999999,36.713586,2495
991,-0.766145,36.699465999999994,2444
992,-0.759026,36.697678,2382
993,-0.7679699999999999,36.717208,2412
994,-0.809193,36.747589000000005,2334
995,-0.821733,36.75298,2294
996,-0.822673,36.694095000000004,2452
997,-0.771259,36.672816999999995,2495
998,-0.726804,36.672724,2535
999,-0.712436,36.667317,2575
1000,-0.703421,36.665467,2609
1001,-0.6766,36.661772,2775
1002,-0.6534300000000001,36.649304,2962
1003,-0.653453,36.626391,2684
1004,-0.680298,36.619473,2584
1005,-0.710743,36.55948,2533
1006,-0.7125640000000001,36.538261999999996,2525
1007,-0.707306,36.524112,2509
1008,-0.682231,36.577123,2516
1009,-0.7018770000000001,36.573622,2529
1010,-0.705458,36.555945,2521
1011,-0.712555,36.541799,2525
1012,-0.7249140000000001,36.540029,2527
1013,-0.740779,36.545332,2543
1014,-0.7478100000000001,36.55417,2552
1015,-0.774266,36.554165000000005,2595
1016,-0.818943,36.54535,2499
1017,-0.835142,36.545362,2533
1018,-0.8343889999999999,36.561239,2696
1019,-0.843269,36.582459,2687
1020,-0.8539129999999999,36.587768,2684
1021,-0.868035,36.578925,2687
1022,-0.875183,36.559481,2712
1023,-0.88051,36.559483,2685
1024,-0.887867,36.555964,2481
1025,-0.9294459999999999,36.538332000000004,2006
1026,-0.9131100000000001,36.541878000000004,2383
1027,-0.8857389999999999,36.568319,2684
1028,-0.896503,36.573639,2717
1029,-0.930803,36.566756,2035
1030,-0.9018459999999999,36.566567,2597
1031,-0.8857309999999999,36.56655,2691
1032,-0.878657,36.577158000000004,2684
1033,-0.871626,36.586003999999996,2683
1034,-0.8521639999999999,36.591307,2687
1035,-0.8326520000000001,36.582458,2681
1036,-0.802534,36.573609000000005,2668
1037,-0.785003,36.607226000000004,2612
1038,-0.809869,36.632013,2607
1039,-0.854092,36.616095,2657
1040,-0.857525,36.59839,2675
1041,-0.850347,36.58246,2686
1042,-0.80799,36.607227,2626
1043,-0.802829,36.640868,2568
1044,-0.79755,36.647952000000004,2562
1045,-0.799247,36.63201,2579
1046,-0.804527,36.624928999999995,2600
1047,-0.8115680000000001,36.616078,2631
1048,-0.852083,36.561240999999995,2721
1049,-0.820318,36.559477,2666
1050,-0.80615,36.5913,2629
1051,-0.7973640000000001,36.605455,2624
1052,-0.783349,36.633784000000006,2567
1053,-0.774596,36.644427,2537
1054,-0.771075,36.644432,2541
1055,-0.74293,36.667502,2527
1056,-0.7375430000000001,36.676319,2519
1057,-0.7339720000000001,36.667456,2523
1058,-0.7656189999999999,36.612547,2583
1059,-0.76912,36.605464000000005,2600
1060,-0.77094,36.619626000000004,2584
1061,-0.7711319999999999,36.6533,2527
1062,-0.755448,36.690577000000005,2464
1063,-0.733561,36.720304999999996,2820
1064,-0.6838350000000001,36.737795,2910
1065,-0.665668,36.686268,2950
1066,-0.737587,36.642707,2539
1067,-0.760409,36.628493,2551
1068,-0.776105,36.587764,2612
1069,-0.776169,36.547102,2561
1070,-0.7743270000000001,36.584227,2603
1071,-0.769211,36.628481,2564
1072,-0.746142,36.594854999999995,2569
1073,-0.735452,36.566548,2562
1074,-0.733687,36.557708,2547
1075,-0.714282,36.555944000000004,2532
1076,-0.7072229999999999,36.593083,2537
1077,-0.7514149999999999,36.589543,2577
1078,-0.779949,36.534729,2421
1079,-0.7548560000000001,36.566542999999996,2577
1080,-0.723304,36.609043,2552
1081,-0.712554,36.621386,2552
1082,-0.696433,36.623086,2568
1083,-0.682076,36.631839,2616
1084,-0.6748850000000001,36.651206,2742
1085,-0.691022,36.647783000000004,2626
1086,-0.730445,36.624987,2541
1087,-0.740835,36.591318,2568
1088,-0.730271,36.594864,2559
1089,-0.744506,36.619652,2550
1090,-0.785219,36.538267,2452
1091,-0.787195,36.527652,2392
1092,-0.784879,36.577147,2609
1093,-0.7779689999999999,36.61254,2597
1094,-0.767411,36.619628000000006,2574
1095,-0.719701,36.628485,2551
1096,-0.644309,36.680844,3190
1097,-0.751626,36.63205,2545
1098,-0.763918,36.626715999999995,2562
1099,-0.708975,36.623142,2550
1100,-0.678493,36.631819,2628
1101,-0.703598,36.635493,2564
1102,-0.734002,36.644461,2526
1103,-0.682063,36.644196,2651
1104,-0.669531,36.640589,2711
1105,-0.692894,36.578901,2529
1106,-0.7531939999999999,36.540029,2545
1107,-0.767409,36.540032000000004,2428
1108,-0.726649,36.571858,2563
1109,-0.698261,36.594822,2547
1110,-0.710806,36.587787,2537
1111,-0.73019,36.575395,2567
1112,-0.754892,36.54533,2556
1113,-0.740754,36.554171000000004,2549
1114,-0.739107,36.600169,2556
1115,-0.739128,36.603712,2556
1116,-0.719731,36.603726,2552
1117,-0.67315,36.603555,2548
1118,-0.6430100000000001,36.603512,2563
1119,-0.62897,36.598243,2541
1120,-0.664992,36.492253999999996,2224
1121,-0.677714,36.48158,2170
1122,-0.673701,36.520573999999996,2484
1123,-0.659536,36.540032000000004,2469
1124,-0.647149,36.540031,2465
1125,-0.592298,36.520575,2424
1126,-0.5976060000000001,36.525881,2433
1127,-0.604586,36.570075,2462
1128,-0.606087,36.592968,2488
1129,-0.5636359999999999,36.603519,2524
1130,-0.5762189999999999,36.577121000000005,2458
1131,-0.59924,36.5736,2456
1132,-0.604342,36.591209,2486
1133,-0.632475,36.6,2551
1134,-0.692886,36.585969,2535
1135,-0.6965680000000001,36.564780999999996,2519
1136,-0.60619,36.58417,2476
1137,-0.577625,36.614042,2568
1138,-0.507141,36.637009,2760
1139,-0.47349399999999997,36.636792,2878
1140,-0.519696,36.571826,2464
1141,-0.563983,36.548869,2454
1142,-0.563813,36.580641,2485
1143,-0.533796,36.607146,2543
1144,-0.510742,36.607077000000004,2556
1145,-0.49308500000000005,36.582361,2561
1146,-0.48611000000000004,36.538247999999996,2499
1147,-0.48084899999999997,36.517041,2444
1148,-0.562253,36.509962,2318
1149,-0.574617,36.509963,2422
1150,-0.585275,36.481654,2422
1151,-0.5853649999999999,36.453312,2392
1152,-0.579987,36.476341,2416
1153,-0.535798,36.479865000000004,2411
1154,-0.484462,36.479874,2387
1155,-0.457896,36.494044,2427
1156,-0.45081800000000005,36.495815,2449
1157,-0.41721099999999994,36.490528000000005,2423
1158,-0.438461,36.46925,2318
1159,-0.459692,36.474563,2382
1160,-0.46675200000000006,36.486961,2379
1161,-0.5055970000000001,36.524113,2430
1162,-0.574603,36.525881,2434
1163,-0.578138,36.541796999999995,2445
1164,-0.510892,36.543557,2455
1165,-0.443684,36.515285999999996,2648
1166,-0.392479,36.508224,2595
1167,-0.4066,36.52588,2991
1168,-0.44362399999999996,36.541748,3270
1169,-0.44707299999999994,36.583956,2738
1170,-0.445483,36.502906,2544
1171,-0.549983,36.458615,2399
1172,-0.599545,36.455075,2368
1173,-0.518279,36.410662,2025
1174,-0.45273800000000003,36.382174,2137
1175,-0.42433999999999994,36.366307,2204
1176,-0.427889,36.382245000000005,2156
1177,-0.443837,36.412425,2182
1178,-0.41902,36.396462,2219
1179,-0.411926,36.387651,2165
1180,-0.362354,36.352405,2328
1181,-0.337617,36.347214,2357
1182,-0.344638,36.393083000000004,2274
1183,-0.38359,36.414324,2240
1184,-0.417246,36.415978,2179
1185,-0.38711999999999996,36.362884,2259
1186,-0.316419,36.327821,2505
1187,-0.30404499999999995,36.324294,2523
1188,-0.334098,36.320735,2577
1189,-0.350004,36.322466999999996,2486
1190,-0.360603,36.320634000000005,2420
1191,-0.350002,36.32069,2449
1192,-0.203329,36.326138,2669
1193,-0.180382,36.331469,2648
1194,-0.190838,36.352558,2535
1195,-0.217231,36.400218,2371
1196,-0.25793699999999997,36.414376000000004,2279
1197,-0.265016,36.421454,2328
1198,-0.277397,36.440917999999996,2343
1199,-0.26855300000000004,36.440922,2334
1200,-0.153553,36.414394,2342
1201,-0.24031100000000002,36.356045,2462
1202,-0.295088,36.394887,2346
1203,-0.208362,36.439146,2342
1204,-0.188869,36.442678,2335
1205,-0.171189,36.421445,2348
1206,-0.22254000000000002,36.430305,2353
1207,-0.29338000000000003,36.494034,2363
1208,-0.290028,36.504684000000005,2377
1209,-0.191073,36.483478999999996,2380
1210,-0.18040699999999998,36.4817,2629
1211,-0.171503,36.479919,2618
1212,-0.135908,36.472801000000004,2590
1213,-0.266783,36.471011,2344
1214,-0.316348,36.472784999999995,2343
1215,-0.303989,36.481646999999995,2357
1216,-0.10940699999999999,36.52411,2505
1217,0.017622,36.545404,2092
1218,-0.055649000000000004,36.552465999999995,2213
1219,-0.172007,36.550573,2745
1220,-0.159363,36.515283000000004,2584
1221,-0.007553,36.524105,2197
1222,-0.10780899999999999,36.490518,2513
1223,-0.180554,36.492325,2708
1224,-0.191091,36.490549,2644
1225,-0.150452,36.492314,2567
1226,-0.1167,36.481685999999996,2532
1227,-0.17178,36.518817,2679
1228,-0.235648,36.585801000000004,3207
1229,-0.265947,36.599721,3585
1230,-0.274714,36.562807,3147
1231,-0.27452600000000005,36.541728000000006,3047
1232,-0.263981,36.55053,2896
1233,-0.22339,36.554066,2922
1234,-0.20217100000000002,36.554077,2923
1235,-0.041585000000000004,36.511703000000004,2327
1236,-0.000535,36.501053000000006,2246
1237,-0.052633000000000006,36.442695,2454
1238,-0.061355999999999994,36.410795,2335
1239,-0.07041900000000001,36.471027,2471
1240,-0.079136,36.506408,2403
1241,-0.022203,36.462107,2353
1242,0.022382,36.403564,2337
1243,-0.045353,36.483378,2400
1244,-0.050677999999999994,36.488692,2367
1245,-0.016814,36.470953,2318
1246,0.008145999999999999,36.435483000000005,2338
1247,0.018874000000000002,36.431917999999996,2330
1248,-0.029422000000000004,36.435567,2404
1249,-0.02054,36.412538,2331
1250,-0.00264,36.416028000000004,2339
1251,0.0045579999999999996,36.431948,2361
1252,0.019037000000000002,36.483314,2264
1253,0.022654,36.490402,2242
1254,0.019037000000000002,36.483314,2264
1255,-0.013340000000000001,36.430219,2390
1256,-0.020509,36.424927000000004,2343
1257,-0.029462000000000002,36.419641,2334
1258,-0.057727999999999995,36.394828000000004,2344
1259,-0.041772000000000004,36.378882,2347
1260,-0.008018,36.336328,2438
1261,-0.002715,36.323934,2457
1262,0.011576000000000001,36.322103000000006,2412
1263,0.0116,36.375253,2341
1264,0.053019000000000004,36.467316,2184
1265,0.065675,36.488593,2192
1266,0.12340799999999999,36.550778,1934
1267,0.112667,36.552553,1956
1268,0.042739,36.55252,2067
1269,0.026607,36.550734999999996,2062
1270,0.008706,36.550727,2130
1271,-0.00023799999999999998,36.550722,2141
1272,-0.053873000000000004,36.550694,2231
1273,-0.09855,36.547124,2461
1274,-0.043617,36.324022,2451
1275,0.055915999999999993,36.218121000000004,1943
1276,0.065838,36.254133,2034
1277,0.027473,36.297323,2427
1278,0.027533,36.309695,2414
1279,0.036432,36.309676,2392
1280,-0.022185,36.309753,2463
1281,-0.061466999999999994,36.308177,2504
1282,0.031092,36.309687,2395
1283,0.043552,36.309661,2413
1284,-0.075829,36.308310999999996,2530
1285,-0.08995,36.278217,2660
1286,-0.095123,36.253333000000005,2734
1287,-0.109463,36.26765,2696
1288,-0.201721,36.269777000000005,2692
1289,-0.148542,36.251909999999995,2780
1290,-0.123511,36.237478,2840
1291,-0.1381,36.280341,2731
1292,-0.159351,36.292756,2734
1293,-0.194677,36.294526,2711
1294,-0.125661,36.285576,2697
1295,-0.113022,36.267669,2749
1296,-0.112954,36.256995,2753
1297,-0.137856,36.253596,2855
1298,-0.17888800000000002,36.269923,2763
1299,-0.20880500000000002,36.278632,2663
1300,-0.224638,36.282081,2649
1301,-0.264946,36.253182,2420
1302,-0.266646,36.240641,2329
1303,-0.319681,36.240256,2217
1304,-0.36057100000000003,36.267371999999995,2440
1305,-0.36768,36.28525,2459
1306,-0.371203,36.29222,2409
1307,-0.419019,36.334413,2271
1308,-0.424339,36.341484,2240
1309,-0.461596,36.394622,2105
1310,-0.46333500000000005,36.414198999999996,2199
1311,-0.46330699999999997,36.430199,2169
1312,-0.537655,36.43379,2233
1313,-0.589012,36.442644,2207
1314,-0.581832,36.451539000000004,2377
1315,-0.5747220000000001,36.462171000000005,2442
1316,-0.5251560000000001,36.4958,2423
1317,-0.495037,36.49935,2402
1318,-0.48265,36.501121000000005,2411
1319,-0.445479,36.504676,2550
