UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178809200,2007-05-10T151:51:10Z,-0.510927,36.517039,2415,2907.793,0,0,No Data,No Data
1178809200,2007-05-10T152:06:13Z,-0.507337,36.550623,2485,2911.553,0,0,No Data,No Data
1178809200,2007-05-10T152:09:27Z,-0.505555,36.557687,2492,2912.364,0,0,No Data,No Data
1178809200,2007-05-10T152:14:27Z,-0.494920,36.561208,2561,2913.611,0,0,No Data,No Data
1178809200,2007-05-10T152:17:58Z,-0.491359,36.568259,2560,2914.49,0,0,No Data,No Data
1178809200,2007-05-10T152:36:07Z,-0.532100,36.570070,2485,2919.03,0,0,No Data,No Data
1178809200,2007-05-10T152:44:53Z,-0.540856,36.587710,2488,2921.222,0,0,No Data,No Data
1178809200,2007-05-10T152:52:45Z,-0.540825,36.605357,2541,2923.187,0,0,No Data,No Data
1178809200,2007-05-10T152:54:19Z,-0.540819,36.608886,2542,2923.58,0,0,No Data,No Data
1178809200,2007-05-10T152:59:21Z,-0.532024,36.615975,2552,2924.838,0,0,No Data,No Data
1178809200,2007-05-10T153:07:11Z,-0.531936,36.633566,2613,2926.796,0,0,No Data,No Data
1178809200,2007-05-10T153:11:07Z,-0.526534,36.640528,2749,2927.777,0,0,No Data,No Data
1178809200,2007-05-10T153:18:12Z,-0.510628,36.640492,2813,2929.548,0,0,No Data,No Data
1178809200,2007-05-10T153:33:10Z,-0.477015,36.640314,2787,2933.29,0,0,No Data,No Data
1178809200,2007-05-10T153:38:08Z,-0.466421,36.636735,2836,2934.535,0,0,No Data,No Data
1178809200,2007-05-10T153:47:03Z,-0.471765,36.617468,2611,2936.761,0,0,No Data,No Data
1178809200,2007-05-10T153:50:22Z,-0.477088,36.612231,2584,2937.592,0,0,No Data,No Data
1178809200,2007-05-10T153:58:43Z,-0.489498,36.598197,2555,2939.678,0,0,No Data,No Data
1178809200,2007-05-10T154:13:32Z,-0.519670,36.584183,2510,2943.382,0,0,No Data,No Data
1178809200,2007-05-10T154:15:55Z,-0.525013,36.584203,2505,2943.977,0,0,No Data,No Data
1178809200,2007-05-10T154:28:13Z,-0.549750,36.571830,2462,2947.056,0,0,No Data,No Data
1178809200,2007-05-10T154:43:26Z,-0.562216,36.540028,2439,2950.859,0,0,No Data,No Data
1178809200,2007-05-10T154:51:19Z,-0.562229,36.522344,2434,2952.828,0,0,No Data,No Data
1178809200,2007-05-10T154:56:49Z,-0.562253,36.509962,2434,2954.206,0,0,No Data,No Data
1178809200,2007-05-10T155:04:16Z,-0.571113,36.495808,2407,2956.065,0,0,No Data,No Data
1178809200,2007-05-10T155:08:12Z,-0.576427,36.488731,2417,2957.05,0,0,No Data,No Data
1178809200,2007-05-10T155:20:02Z,-0.592376,36.467493,2440,2960.007,0,0,No Data,No Data
1178809200,2007-05-10T155:26:51Z,-0.601319,36.455073,2372,2961.711,0,0,No Data,No Data
1178809200,2007-05-10T155:34:40Z,-0.608576,36.439066,2021,2963.668,0,0,No Data,No Data
1178809200,2007-05-10T155:41:13Z,-0.594337,36.442638,2162,2965.302,0,0,No Data,No Data
1178809200,2007-05-10T155:58:29Z,-0.583513,36.479883,2425,2969.62,0,0,No Data,No Data
1178809200,2007-05-10T156:03:46Z,-0.578190,36.490501,2409,2970.942,0,0,No Data,No Data
1178809200,2007-05-10T156:12:00Z,-0.572854,36.508194,2427,2972.999,0,0,No Data,No Data
1178809200,2007-05-10T156:16:27Z,-0.565775,36.515269,2441,2974.113,0,0,No Data,No Data
1178809200,2007-05-10T156:28:17Z,-0.539272,36.517036,2418,2977.07,0,0,No Data,No Data
1178809200,2007-05-10T156:44:08Z,-0.503830,36.520577,2422,2981.035,0,0,No Data,No Data
1178809200,2007-05-10T156:51:57Z,-0.491424,36.532949,2461,2982.986,0,0,No Data,No Data
1178809200,2007-05-10T157:03:18Z,-0.505560,36.554154,2491,2985.823,0,0,No Data,No Data
1178809200,2007-05-10T157:06:33Z,-0.512649,36.555927,2464,2986.637,0,0,No Data,No Data
1178809200,2007-05-10T157:16:48Z,-0.535678,36.555940,2458,2989.201,0,0,No Data,No Data
1178809200,2007-05-10T157:23:51Z,-0.549831,36.548868,2415,2990.962,0,0,No Data,No Data
1178809200,2007-05-10T157:30:59Z,-0.551578,36.564777,2448,2992.744,0,0,No Data,No Data
1178809200,2007-05-10T157:53:45Z,-0.553091,36.615896,2547,2998.437,0,0,No Data,No Data
1178809200,2007-05-10T157:57:40Z,-0.553074,36.624710,2532,2999.418,0,0,No Data,No Data
1178809200,2007-05-10T158:04:42Z,-0.552945,36.640493,2650,3001.175,0,0,No Data,No Data
1178809200,2007-05-10T158:08:34Z,-0.552777,36.649170,2790,3002.141,0,0,No Data,No Data
1178809200,2007-05-10T158:11:46Z,-0.559771,36.650890,2804,3002.943,0,0,No Data,No Data
1178809200,2007-05-10T158:13:20Z,-0.563285,36.650885,2770,3003.334,0,0,No Data,No Data
1178809200,2007-05-10T158:22:14Z,-0.568833,36.631689,2619,3005.558,0,0,No Data,No Data
1178809200,2007-05-10T158:34:00Z,-0.568889,36.605264,2513,3008.5,0,0,No Data,No Data
1178809200,2007-05-10T158:46:32Z,-0.569148,36.577120,2450,3011.633,0,0,No Data,No Data
1178809200,2007-05-10T158:54:23Z,-0.569288,36.559480,2444,3013.597,0,0,No Data,No Data
1178809200,2007-05-10T158:59:07Z,-0.569291,36.548870,2457,3014.778,0,0,No Data,No Data
1178809200,2007-05-10T159:06:59Z,-0.569294,36.531186,2437,3016.747,0,0,No Data,No Data
1178809200,2007-05-10T159:12:30Z,-0.569300,36.518807,2435,3018.125,0,0,No Data,No Data
1178809200,2007-05-10T159:18:04Z,-0.571092,36.506424,2428,3019.518,0,0,No Data,No Data
1178809200,2007-05-10T159:28:19Z,-0.579968,36.485192,2426,3022.08,0,0,No Data,No Data
1178809200,2007-05-10T159:34:04Z,-0.583529,36.472801,2423,3023.515,0,0,No Data,No Data
1178809200,2007-05-10T159:43:04Z,-0.599493,36.460402,2413,3025.765,0,0,No Data,No Data
1178809200,2007-05-10T159:44:38Z,-0.603042,36.460399,2433,3026.16,0,0,No Data,No Data
1178809200,2007-05-10T159:55:55Z,-0.608234,36.485199,2436,3028.981,0,0,No Data,No Data
1178812800,2007-05-10T160:04:37Z,-0.609998,36.504656,2423,3031.156,0,0,No Data,No Data
1178812800,2007-05-10T160:08:34Z,-0.604688,36.511731,2428,3032.141,0,0,No Data,No Data
1178812800,2007-05-10T160:14:18Z,-0.592301,36.508195,2417,3033.575,0,0,No Data,No Data
1178812800,2007-05-10T160:15:05Z,-0.592302,36.506426,2422,3033.772,0,0,No Data,No Data
1178812800,2007-05-10T160:24:32Z,-0.592332,36.485196,2429,3036.135,0,0,No Data,No Data
1178812800,2007-05-10T160:25:20Z,-0.592336,36.483426,2434,3036.332,0,0,No Data,No Data
1178812800,2007-05-10T160:31:20Z,-0.587010,36.495812,2400,3037.833,0,0,No Data,No Data
1178812800,2007-05-10T160:40:02Z,-0.585222,36.515269,2416,3040.008,0,0,No Data,No Data
1178812800,2007-05-10T160:44:45Z,-0.585219,36.525881,2417,3041.189,0,0,No Data,No Data
1178812800,2007-05-10T160:46:31Z,-0.583449,36.529418,2415,3041.629,0,0,No Data,No Data
1178812800,2007-05-10T160:58:21Z,-0.581674,36.555944,2455,3044.589,0,0,No Data,No Data
1178812800,2007-05-10T161:14:50Z,-0.581360,36.592962,2491,3048.71,0,0,No Data,No Data
1178812800,2007-05-10T161:28:56Z,-0.581102,36.624594,2607,3052.232,0,0,No Data,No Data
1178812800,2007-05-10T161:37:32Z,-0.581014,36.643926,2729,3054.384,0,0,No Data,No Data
1178812800,2007-05-10T161:43:05Z,-0.568670,36.645678,2703,3055.772,0,0,No Data,No Data
1178812800,2007-05-10T161:47:47Z,-0.558120,36.645694,2675,3056.946,0,0,No Data,No Data
1178812800,2007-05-10T162:04:21Z,-0.521098,36.649193,3024,3061.086,0,0,No Data,No Data
1178812800,2007-05-10T162:09:04Z,-0.510507,36.649168,2987,3062.265,0,0,No Data,No Data
1178812800,2007-05-10T162:20:51Z,-0.484049,36.649104,2883,3065.211,0,0,No Data,No Data
1178812800,2007-05-10T162:27:55Z,-0.499920,36.649142,3064,3066.978,0,0,No Data,No Data
1178812800,2007-05-10T162:45:12Z,-0.538678,36.650923,2957,3071.298,0,0,No Data,No Data
1178812800,2007-05-10T162:56:31Z,-0.563140,36.657806,2993,3074.127,0,0,No Data,No Data
1178812800,2007-05-10T162:59:39Z,-0.570186,36.657815,2867,3074.911,0,0,No Data,No Data
1178812800,2007-05-10T163:08:33Z,-0.584329,36.671946,3057,3077.137,0,0,No Data,No Data
1178812800,2007-05-10T163:16:39Z,-0.600221,36.680789,3391,3079.162,0,0,No Data,No Data
1178812800,2007-05-10T163:24:25Z,-0.617588,36.682377,3365,3081.104,0,0,No Data,No Data
1178812800,2007-05-10T163:33:41Z,-0.637125,36.689549,3402,3083.421,0,0,No Data,No Data
1178812800,2007-05-10T163:41:12Z,-0.653110,36.694930,3205,3085.299,0,0,No Data,No Data
1178812800,2007-05-10T163:49:28Z,-0.670886,36.700323,3176,3087.367,0,0,No Data,No Data
1178812800,2007-05-10T163:54:29Z,-0.681559,36.703913,3017,3088.621,0,0,No Data,No Data
1178812800,2007-05-10T164:10:07Z,-0.655015,36.680931,3023,3092.53,0,0,No Data,No Data
1178812800,2007-05-10T164:26:27Z,-0.621235,36.666636,3318,3096.614,0,0,No Data,No Data
1178812800,2007-05-10T164:35:52Z,-0.600169,36.664909,3093,3098.967,0,0,No Data,No Data
1178812800,2007-05-10T164:40:06Z,-0.591343,36.661369,2931,3100.026,0,0,No Data,No Data
1178812800,2007-05-10T164:44:48Z,-0.591389,36.650842,2822,3101.198,0,0,No Data,No Data
1178812800,2007-05-10T164:52:35Z,-0.591574,36.633348,2670,3103.146,0,0,No Data,No Data
1178812800,2007-05-10T165:14:29Z,-0.592053,36.584168,2499,3108.621,0,0,No Data,No Data
1178812800,2007-05-10T165:21:33Z,-0.592225,36.568310,2459,3110.386,0,0,No Data,No Data
1178812800,2007-05-10T165:34:08Z,-0.592294,36.540029,2432,3113.534,0,0,No Data,No Data
1178812800,2007-05-10T165:40:26Z,-0.592297,36.525881,2426,3115.109,0,0,No Data,No Data
1178812800,2007-05-10T165:48:19Z,-0.592301,36.508195,2417,3117.078,0,0,No Data,No Data
1178812800,2007-05-10T165:56:14Z,-0.594086,36.490505,2425,3119.057,0,0,No Data,No Data
1178812800,2007-05-10T165:58:35Z,-0.599384,36.490507,2431,3119.647,0,0,No Data,No Data
1178812800,2007-05-10T166:07:49Z,-0.618848,36.497580,2446,3121.953,0,0,No Data,No Data
1178812800,2007-05-10T166:25:46Z,-0.629454,36.536493,2452,3126.443,0,0,No Data,No Data
1178812800,2007-05-10T166:32:07Z,-0.617066,36.543567,2458,3128.031,0,0,No Data,No Data
1178812800,2007-05-10T166:36:51Z,-0.606449,36.543567,2445,3129.213,0,0,No Data,No Data
1178812800,2007-05-10T166:40:00Z,-0.606451,36.536493,2441,3130,0,0,No Data,No Data
1178812800,2007-05-10T166:49:29Z,-0.604676,36.557715,2448,3132.371,0,0,No Data,No Data
1178812800,2007-05-10T166:57:21Z,-0.604525,36.575364,2471,3134.336,0,0,No Data,No Data
1178812800,2007-05-10T167:12:13Z,-0.604138,36.608780,2550,3138.056,0,0,No Data,No Data
1178812800,2007-05-10T167:17:45Z,-0.602232,36.621058,2617,3139.439,0,0,No Data,No Data
1178812800,2007-05-10T167:28:12Z,-0.596790,36.643877,2875,3142.051,0,0,No Data,No Data
1178812800,2007-05-10T167:30:40Z,-0.602034,36.642092,2893,3142.668,0,0,No Data,No Data
1178812800,2007-05-10T168:13:25Z,-0.631220,36.550643,2471,3153.354,0,0,No Data,No Data
1178812800,2007-05-10T168:22:54Z,-0.632995,36.529418,2460,3155.725,0,0,No Data,No Data
1178812800,2007-05-10T168:34:57Z,-0.627695,36.502886,2442,3158.737,0,0,No Data,No Data
1178812800,2007-05-10T168:59:34Z,-0.620601,36.557716,3079,3164.892,0,0,No Data,No Data
1178812800,2007-05-10T169:23:01Z,-0.607667,36.608781,2541,3170.756,0,0,No Data,No Data
1178812800,2007-05-10T169:25:30Z,-0.605841,36.614045,2568,3171.376,0,0,No Data,No Data
1178812800,2007-05-10T169:34:26Z,-0.600329,36.633319,2721,3173.608,0,0,No Data,No Data
1178812800,2007-05-10T169:46:46Z,-0.625149,36.621061,2643,3176.69,0,0,No Data,No Data
1178816400,2007-05-10T170:16:37Z,-0.647123,36.557716,2465,3184.154,0,0,No Data,No Data
1178816400,2007-05-10T170:22:37Z,-0.652453,36.545338,2477,3185.654,0,0,No Data,No Data
1178816400,2007-05-10T170:34:27Z,-0.654234,36.518805,2454,3188.614,0,0,No Data,No Data
1178816400,2007-05-10T170:58:04Z,-0.654049,36.571838,2505,3194.518,0,0,No Data,No Data
1178816400,2007-05-10T171:27:16Z,-0.646299,36.636925,2769,3201.815,0,0,No Data,No Data
1178816400,2007-05-10T171:35:09Z,-0.632018,36.647404,3079,3203.787,0,0,No Data,No Data
1178816400,2007-05-10T171:37:32Z,-0.626672,36.647369,3094,3204.382,0,0,No Data,No Data
1178816400,2007-05-10T171:47:33Z,-0.642734,36.631619,2701,3206.886,0,0,No Data,No Data
1178816400,2007-05-10T172:26:13Z,-0.652453,36.545338,2477,3216.552,0,0,No Data,No Data
1178816400,2007-05-10T172:42:04Z,-0.668394,36.513498,2473,3220.516,0,0,No Data,No Data
1178816400,2007-05-10T172:46:05Z,-0.677244,36.511729,2479,3221.521,0,0,No Data,No Data
1178816400,2007-05-10T172:51:46Z,-0.684319,36.522343,2506,3222.941,0,0,No Data,No Data
1178816400,2007-05-10T173:22:42Z,-0.692880,36.591269,2537,3230.673,0,0,No Data,No Data
1178816400,2007-05-10T173:26:37Z,-0.692870,36.600103,2555,3231.656,0,0,No Data,No Data
1178816400,2007-05-10T173:36:12Z,-0.689259,36.621283,2575,3234.048,0,0,No Data,No Data
1178816400,2007-05-10T174:08:43Z,-0.617906,36.636824,2856,3242.178,0,0,No Data,No Data
1178816400,2007-05-10T174:12:57Z,-0.609057,36.640321,2875,3243.237,0,0,No Data,No Data
1178816400,2007-05-10T174:26:38Z,-0.596656,36.668433,3116,3246.658,0,0,No Data,No Data
1178816400,2007-05-10T174:30:08Z,-0.600156,36.661380,2940,3247.535,0,0,No Data,No Data
1178816400,2007-05-10T174:39:05Z,-0.615995,36.649063,3087,3249.769,0,0,No Data,No Data
1178816400,2007-05-10T175:05:48Z,-0.658834,36.607024,2568,3256.451,0,0,No Data,No Data
1178816400,2007-05-10T175:09:48Z,-0.660724,36.598240,2550,3257.451,0,0,No Data,No Data
1178816400,2007-05-10T175:16:36Z,-0.669733,36.585928,2516,3259.149,0,0,No Data,No Data
1178816400,2007-05-10T175:24:31Z,-0.680549,36.571836,2506,3261.127,0,0,No Data,No Data
1178816400,2007-05-10T175:32:17Z,-0.687785,36.555946,2507,3263.071,0,0,No Data,No Data
1178816400,2007-05-10T175:35:26Z,-0.687803,36.548873,2505,3263.858,0,0,No Data,No Data
1178816400,2007-05-10T175:38:57Z,-0.680740,36.545337,2498,3264.737,0,0,No Data,No Data
1178816400,2007-05-10T175:58:02Z,-0.659193,36.582408,2519,3269.51,0,0,No Data,No Data
1178816400,2007-05-10T176:27:06Z,-0.655218,36.647553,2891,3276.776,0,0,No Data,No Data
1178816400,2007-05-10T176:33:22Z,-0.655142,36.661619,3095,3278.342,0,0,No Data,No Data
1178816400,2007-05-10T176:37:25Z,-0.664065,36.663440,2890,3279.356,0,0,No Data,No Data
1178816400,2007-05-10T176:43:00Z,-0.676588,36.663530,2781,3280.75,0,0,No Data,No Data
1178816400,2007-05-10T176:51:55Z,-0.690760,36.677678,2669,3282.979,0,0,No Data,No Data
1178816400,2007-05-10T177:01:30Z,-0.703097,36.695320,2731,3285.376,0,0,No Data,No Data
1178816400,2007-05-10T177:11:02Z,-0.711983,36.714774,2944,3287.757,0,0,No Data,No Data
1178816400,2007-05-10T177:18:35Z,-0.726377,36.723769,2826,3289.647,0,0,No Data,No Data
1178816400,2007-05-10T177:29:01Z,-0.749798,36.724030,2626,3292.255,0,0,No Data,No Data
1178816400,2007-05-10T177:34:43Z,-0.757194,36.713586,2495,3293.68,0,0,No Data,No Data
1178816400,2007-05-10T177:42:10Z,-0.766145,36.699466,2444,3295.541,0,0,No Data,No Data
1178816400,2007-05-10T177:45:26Z,-0.759026,36.697678,2382,3296.358,0,0,No Data,No Data
1178816400,2007-05-10T177:55:00Z,-0.767970,36.717208,2412,3298.749,0,0,No Data,No Data
1178816400,2007-05-10T178:17:48Z,-0.809193,36.747589,2334,3304.45,0,0,No Data,No Data
1178816400,2007-05-10T178:23:53Z,-0.821733,36.752980,2294,3305.97,0,0,No Data,No Data
1178816400,2007-05-10T178:50:06Z,-0.822673,36.694095,2452,3312.526,0,0,No Data,No Data
1178816400,2007-05-10T179:14:53Z,-0.771259,36.672817,2495,3318.721,0,0,No Data,No Data
1178816400,2007-05-10T179:34:41Z,-0.726804,36.672724,2535,3323.67,0,0,No Data,No Data
1178816400,2007-05-10T179:41:31Z,-0.712436,36.667317,2575,3325.379,0,0,No Data,No Data
1178816400,2007-05-10T179:45:37Z,-0.703421,36.665467,2609,3326.403,0,0,No Data,No Data
1178816400,2007-05-10T179:57:40Z,-0.676600,36.661772,2775,3329.417,0,0,No Data,No Data
1178820000,2007-05-10T180:09:23Z,-0.653430,36.649304,2962,3332.346,0,0,No Data,No Data
1178820000,2007-05-10T180:19:35Z,-0.653453,36.626391,2684,3334.897,0,0,No Data,No Data
1178820000,2007-05-10T180:31:56Z,-0.680298,36.619473,2584,3337.983,0,0,No Data,No Data
1178820000,2007-05-10T181:01:53Z,-0.710743,36.559480,2533,3345.472,0,0,No Data,No Data
1178820000,2007-05-10T181:11:22Z,-0.712564,36.538262,2525,3347.843,0,0,No Data,No Data
1178820000,2007-05-10T181:18:06Z,-0.707306,36.524112,2509,3349.523,0,0,No Data,No Data
1178820000,2007-05-10T181:44:12Z,-0.682231,36.577123,2516,3356.051,0,0,No Data,No Data
1178820000,2007-05-10T181:53:06Z,-0.701877,36.573622,2529,3358.273,0,0,No Data,No Data
1178820000,2007-05-10T182:01:07Z,-0.705458,36.555945,2521,3360.281,0,0,No Data,No Data
1178820000,2007-05-10T182:08:10Z,-0.712555,36.541799,2525,3362.043,0,0,No Data,No Data
1178820000,2007-05-10T182:13:44Z,-0.724914,36.540029,2527,3363.433,0,0,No Data,No Data
1178820000,2007-05-10T182:21:11Z,-0.740779,36.545332,2543,3365.295,0,0,No Data,No Data
1178820000,2007-05-10T182:26:13Z,-0.747810,36.554170,2552,3366.552,0,0,No Data,No Data
1178820000,2007-05-10T182:37:59Z,-0.774266,36.554165,2595,3369.497,0,0,No Data,No Data
1178820000,2007-05-10T182:58:16Z,-0.818943,36.545350,2499,3374.567,0,0,No Data,No Data
1178820000,2007-05-10T183:05:29Z,-0.835142,36.545362,2533,3376.37,0,0,No Data,No Data
1178820000,2007-05-10T183:12:33Z,-0.834389,36.561239,2696,3378.139,0,0,No Data,No Data
1178820000,2007-05-10T183:22:48Z,-0.843269,36.582459,2687,3380.7,0,0,No Data,No Data
1178820000,2007-05-10T183:28:06Z,-0.853913,36.587768,2684,3382.024,0,0,No Data,No Data
1178820000,2007-05-10T183:35:31Z,-0.868035,36.578925,2687,3383.879,0,0,No Data,No Data
1178820000,2007-05-10T183:44:44Z,-0.875183,36.559481,2712,3386.185,0,0,No Data,No Data
1178820000,2007-05-10T183:47:07Z,-0.880510,36.559483,2685,3386.778,0,0,No Data,No Data
1178820000,2007-05-10T183:50:45Z,-0.887867,36.555964,2481,3387.686,0,0,No Data,No Data
1178820000,2007-05-10T184:10:51Z,-0.929446,36.538332,2006,3392.714,0,0,No Data,No Data
1178820000,2007-05-10T184:18:18Z,-0.913110,36.541878,2383,3394.575,0,0,No Data,No Data
1178820000,2007-05-10T184:35:15Z,-0.885739,36.568319,2684,3398.812,0,0,No Data,No Data
1178820000,2007-05-10T184:40:36Z,-0.896503,36.573639,2717,3400.149,0,0,No Data,No Data
1178820000,2007-05-10T184:56:11Z,-0.930803,36.566756,2035,3404.044,0,0,No Data,No Data
1178820000,2007-05-10T185:09:04Z,-0.901846,36.566567,2597,3407.268,0,0,No Data,No Data
1178820000,2007-05-10T185:16:15Z,-0.885731,36.566550,2691,3409.062,0,0,No Data,No Data
1178820000,2007-05-10T185:21:55Z,-0.878657,36.577158,2684,3410.481,0,0,No Data,No Data
1178820000,2007-05-10T185:26:57Z,-0.871626,36.586004,2683,3411.739,0,0,No Data,No Data
1178820000,2007-05-10T185:35:56Z,-0.852164,36.591307,2687,3413.985,0,0,No Data,No Data
1178820000,2007-05-10T185:45:29Z,-0.832652,36.582458,2681,3416.37,0,0,No Data,No Data
1178820000,2007-05-10T185:59:28Z,-0.802534,36.573609,2668,3419.865,0,0,No Data,No Data
1178820000,2007-05-10T186:16:21Z,-0.785003,36.607226,2612,3424.086,0,0,No Data,No Data
1178820000,2007-05-10T186:31:59Z,-0.809869,36.632013,2607,3427.995,0,0,No Data,No Data
1178820000,2007-05-10T186:52:55Z,-0.854092,36.616095,2657,3433.227,0,0,No Data,No Data
1178820000,2007-05-10T187:00:56Z,-0.857525,36.598390,2675,3435.235,0,0,No Data,No Data
1178820000,2007-05-10T187:08:43Z,-0.850347,36.582460,2686,3437.18,0,0,No Data,No Data
1178820000,2007-05-10T187:30:34Z,-0.807990,36.607227,2626,3442.642,0,0,No Data,No Data
1178820000,2007-05-10T187:45:43Z,-0.802829,36.640868,2568,3446.431,0,0,No Data,No Data
1178820000,2007-05-10T187:49:40Z,-0.797550,36.647952,2562,3447.415,0,0,No Data,No Data
1178820000,2007-05-10T187:56:48Z,-0.799247,36.632010,2579,3449.2,0,0,No Data,No Data
1178820000,2007-05-10T188:00:44Z,-0.804527,36.624929,2600,3450.183,0,0,No Data,No Data
1178820000,2007-05-10T188:05:46Z,-0.811568,36.616078,2631,3451.442,0,0,No Data,No Data
1178820000,2007-05-10T188:36:08Z,-0.852083,36.561241,2721,3459.032,0,0,No Data,No Data
1178820000,2007-05-10T188:50:18Z,-0.820318,36.559477,2666,3462.574,0,0,No Data,No Data
1178820000,2007-05-10T189:05:49Z,-0.806150,36.591300,2629,3466.452,0,0,No Data,No Data
1178820000,2007-05-10T189:13:14Z,-0.797364,36.605455,2624,3468.307,0,0,No Data,No Data
1178820000,2007-05-10T189:27:18Z,-0.783349,36.633784,2567,3471.826,0,0,No Data,No Data
1178820000,2007-05-10T189:33:26Z,-0.774596,36.644427,2537,3473.36,0,0,No Data,No Data
1178820000,2007-05-10T189:35:01Z,-0.771075,36.644432,2541,3473.752,0,0,No Data,No Data
1178820000,2007-05-10T189:51:13Z,-0.742930,36.667502,2527,3477.803,0,0,No Data,No Data
1178820000,2007-05-10T189:55:49Z,-0.737543,36.676319,2519,3478.953,0,0,No Data,No Data
1178823600,2007-05-10T190:00:04Z,-0.733972,36.667456,2523,3480.017,0,0,No Data,No Data
1178823600,2007-05-10T190:28:17Z,-0.765619,36.612547,2583,3487.072,0,0,No Data,No Data
1178823600,2007-05-10T190:31:48Z,-0.769120,36.605464,2600,3487.951,0,0,No Data,No Data
1178823600,2007-05-10T190:38:10Z,-0.770940,36.619626,2584,3489.541,0,0,No Data,No Data
1178823600,2007-05-10T190:53:10Z,-0.771132,36.653300,2527,3493.29,0,0,No Data,No Data
1178823600,2007-05-10T191:11:10Z,-0.755448,36.690577,2464,3497.792,0,0,No Data,No Data
1178823600,2007-05-10T191:27:37Z,-0.733561,36.720305,2820,3501.902,0,0,No Data,No Data
1178823600,2007-05-10T191:51:05Z,-0.683835,36.737795,2910,3507.77,0,0,No Data,No Data
1178823600,2007-05-10T192:15:25Z,-0.665668,36.686268,2950,3513.852,0,0,No Data,No Data
1178823600,2007-05-10T192:52:51Z,-0.737587,36.642707,2539,3523.213,0,0,No Data,No Data
1178823600,2007-05-10T193:04:49Z,-0.760409,36.628493,2551,3526.206,0,0,No Data,No Data
1178823600,2007-05-10T193:24:16Z,-0.776105,36.587764,2612,3531.065,0,0,No Data,No Data
1178823600,2007-05-10T193:42:22Z,-0.776169,36.547102,2561,3535.591,0,0,No Data,No Data
1178823600,2007-05-10T193:58:55Z,-0.774327,36.584227,2603,3539.729,0,0,No Data,No Data
1178823600,2007-05-10T194:18:45Z,-0.769211,36.628481,2564,3544.688,0,0,No Data,No Data
1178823600,2007-05-10T194:36:55Z,-0.746142,36.594855,2569,3549.228,0,0,No Data,No Data
1178823600,2007-05-10T194:50:23Z,-0.735452,36.566548,2562,3552.596,0,0,No Data,No Data
1178823600,2007-05-10T194:54:24Z,-0.733687,36.557708,2547,3553.599,0,0,No Data,No Data
1178823600,2007-05-10T195:03:04Z,-0.714282,36.555944,2532,3555.768,0,0,No Data,No Data
1178823600,2007-05-10T195:19:54Z,-0.707223,36.593083,2537,3559.976,0,0,No Data,No Data
1178823600,2007-05-10T195:39:39Z,-0.751415,36.589543,2577,3564.912,0,0,No Data,No Data
1178823600,2007-05-10T196:07:10Z,-0.779949,36.534729,2421,3571.791,0,0,No Data,No Data
1178823600,2007-05-10T196:25:13Z,-0.754856,36.566543,2577,3576.302,0,0,No Data,No Data
1178823600,2007-05-10T196:48:47Z,-0.723304,36.609043,2552,3582.195,0,0,No Data,No Data
1178823600,2007-05-10T196:56:04Z,-0.712554,36.621386,2552,3584.017,0,0,No Data,No Data
1178823600,2007-05-10T197:03:17Z,-0.696433,36.623086,2568,3585.822,0,0,No Data,No Data
1178823600,2007-05-10T197:10:47Z,-0.682076,36.631839,2616,3587.694,0,0,No Data,No Data
1178823600,2007-05-10T197:19:59Z,-0.674885,36.651206,2742,3589.994,0,0,No Data,No Data
1178823600,2007-05-10T197:27:19Z,-0.691022,36.647783,2626,3591.831,0,0,No Data,No Data
1178823600,2007-05-10T197:47:36Z,-0.730445,36.624987,2541,3596.901,0,0,No Data,No Data
1178823600,2007-05-10T198:03:18Z,-0.740835,36.591318,2568,3600.823,0,0,No Data,No Data
1178823600,2007-05-10T198:08:15Z,-0.730271,36.594864,2559,3602.064,0,0,No Data,No Data
1178823600,2007-05-10T198:20:59Z,-0.744506,36.619652,2550,3605.246,0,0,No Data,No Data
1178823600,2007-05-10T199:01:30Z,-0.785219,36.538267,2452,3615.376,0,0,No Data,No Data
1178823600,2007-05-10T199:06:19Z,-0.787195,36.527652,2392,3616.578,0,0,No Data,No Data
1178823600,2007-05-10T199:28:23Z,-0.784879,36.577147,2609,3622.094,0,0,No Data,No Data
1178823600,2007-05-10T199:44:26Z,-0.777969,36.612540,2597,3626.108,0,0,No Data,No Data
1178823600,2007-05-10T199:50:06Z,-0.767411,36.619628,2574,3627.524,0,0,No Data,No Data
1178827200,2007-05-10T200:11:42Z,-0.719701,36.628485,2551,3632.926,0,0,No Data,No Data
1178827200,2007-05-10T200:52:35Z,-0.644309,36.680844,3190,3643.145,0,0,No Data,No Data
1178827200,2007-05-10T201:45:05Z,-0.751626,36.632050,2545,3656.269,0,0,No Data,No Data
1178827200,2007-05-10T201:51:03Z,-0.763918,36.626716,2562,3657.761,0,0,No Data,No Data
1178827200,2007-05-10T202:15:34Z,-0.708975,36.623142,2550,3663.891,0,0,No Data,No Data
1178827200,2007-05-10T202:29:41Z,-0.678493,36.631819,2628,3667.419,0,0,No Data,No Data
1178827200,2007-05-10T202:40:59Z,-0.703598,36.635493,2564,3670.244,0,0,No Data,No Data
1178827200,2007-05-10T202:55:06Z,-0.734002,36.644461,2526,3673.773,0,0,No Data,No Data
